AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
11.067713,-8.855948,5.633983,4.908745,-2.56239,2.696144,R1
12.292205,-5.060512,6.94028,4.946404,-1.281281,2.926865,R1
8.72164,-2.780767,13.653598,2.128925,-5.51186,1.375483,R1
10.28861,-4.668722,10.835283,2.634982,-4.934839,1.730024,R1
11.855581,-6.556676,8.01697,3.141038,-4.357818,2.084565,R1
13.422551,-8.444631,5.198655,3.647094,-3.780796,2.439106,R1
14.989522,-10.332585,2.380341,4.15315,-3.203775,2.793647,R1
14.291222,-6.957922,4.292752,4.323018,-2.004863,2.851254,R1
-0.442865,0.011039,11.050608,3.409756,-5.659083,1.356441,R1
-3.139398,0.279978,9.601825,4.041288,-5.365869,1.482587,R1
3.689753,0.238168,8.359192,4.209999,-4.473361,1.633888,R1
10.518903,0.196357,7.11656,4.37871,-3.580853,1.785188,R1
17.348053,0.154547,5.873928,4.547421,-2.688345,1.936489,R1
24.177204,0.112736,4.631295,4.716132,-1.795838,2.08779,R1
5.491335,-3.596466,12.874185,1.053483,-6.256741,1.456731,R1
4.67586,-5.803768,10.233871,1.689732,-5.574615,1.766839,R1
3.860386,-8.011069,7.593559,2.32598,-4.892488,2.076946,R1
3.044912,-10.21837,4.953246,2.962229,-4.210362,2.387053,R1
6.523434,-7.170866,6.500129,3.460529,-2.927512,2.519645,R1
10.001956,-4.123361,8.047011,3.95883,-1.644661,2.652237,R1
10.384978,-4.862199,11.133387,2.464558,-4.913043,1.576097,R1
13.136605,-6.517196,8.352685,2.957779,-4.430376,1.909663,R1
15.888231,-8.172193,5.571984,3.451001,-3.947709,2.243229,R1
18.639858,-9.827189,2.791283,3.944222,-3.465042,2.576795,R1
18.30644,-6.830449,4.76643,4.149524,-2.435407,2.704432,R1
17.973022,-3.833707,6.741577,4.354827,-1.405772,2.83207,R1
7.318229,-6.792638,12.11453,2.060815,-5.737063,1.302453,R1
5.460347,-8.611517,10.018147,2.741246,-5.212499,1.605543,R1
3.602464,-10.430396,7.921764,3.421677,-4.687934,1.908634,R1
1.744582,-12.249275,5.825381,4.102108,-4.16337,2.211724,R1
5.624609,-8.316071,7.125049,4.471841,-2.978547,2.464001,R1
9.504637,-4.382865,8.424717,4.841574,-1.793725,2.716277,R1
-0.88295,-1.763628,11.643185,2.30122,-5.102538,1.799619,R1
-3.714171,-1.658367,10.894635,2.808806,-4.696612,2.055457,R1
2.114481,-1.623751,10.738472,3.390716,-3.594668,2.234279,R1
7.943132,-1.589134,10.582309,3.972626,-2.492724,2.413101,R1
13.771784,-1.554517,10.426146,4.554536,-1.390779,2.591923,R1
19.600435,-1.5199,10.269982,5.136446,-0.288835,2.770746,R1
11.839198,-4.25554,9.788399,2.014705,-5.045979,1.39975,R1
13.550917,-5.656697,7.216511,2.848374,-4.330132,1.747064,R1
15.262635,-7.057854,4.644624,3.682042,-3.614285,2.094378,R1
16.974354,-8.459011,2.072737,4.515711,-2.898437,2.441692,R1
16.484562,-5.272326,4.139627,4.77018,-1.949944,2.60863,R1
15.994772,-2.085639,6.206517,5.024648,-1.001451,2.775567,R1
6.190426,-7.760139,8.88866,2.095955,-4.739729,2.165864,R1
4.792527,-10.313603,6.65152,2.679509,-4.195058,2.53671,R1
3.394628,-12.867069,4.41438,3.263063,-3.650387,2.907556,R1
6.410958,-8.950939,6.013291,3.941753,-2.59959,3.03798,R1
9.427288,-5.034809,7.612202,4.620443,-1.548792,3.168405,R1
12.443619,-1.118679,9.211113,5.299133,-0.497995,3.298829,R1
12.09486,-6.038139,8.145731,2.823943,-4.779505,1.808325,R1
12.891894,-7.206305,5.105393,3.521828,-4.10195,2.188583,R1
13.688929,-8.374471,2.065056,4.219713,-3.424396,2.568842,R1
14.425884,-5.6819,4.078162,4.519596,-2.390488,2.727001,R1
15.162839,-2.989329,6.091268,4.81948,-1.356581,2.88516,R1
15.899794,-0.296758,8.104374,5.119363,-0.322673,3.043319,R1
6.533505,1.083452,11.944042,2.062892,-5.272687,1.233372,R1
6.341405,0.485547,10.81955,2.626271,-4.857446,1.404096,R1
10.661507,-0.728939,9.93191,3.080445,-4.000662,1.855582,R1
14.981608,-1.943426,9.044269,3.53462,-3.143878,2.307069,R1
19.30171,-3.157913,8.156629,3.988795,-2.287095,2.758555,R1
23.621811,-4.3724,7.268988,4.44297,-1.430311,3.210041,R1
6.485806,-2.006511,11.803758,1.729763,-5.625653,1.462124,R1
10.172651,-4.317729,10.158662,2.248326,-5.078611,1.705514,R1
13.859496,-6.628946,8.513566,2.766889,-4.531569,1.948904,R1
17.546341,-8.940165,6.86847,3.285452,-3.984526,2.192293,R1
21.233187,-11.251382,5.223374,3.804016,-3.437484,2.435683,R1
19.05337,-7.322908,6.382058,4.031873,-2.219754,2.45433,R1
4.77509,-0.118569,12.258754,3.282424,-5.358556,1.306154,R1
8.945625,-1.951532,10.394352,3.602698,-4.83405,1.699252,R1
13.116161,-3.784496,8.529951,3.922972,-4.309544,2.09235,R1
17.286695,-5.617459,6.665549,4.243247,-3.785038,2.485448,R1
21.457232,-7.450423,4.801148,4.563521,-3.260531,2.878545,R1
19.344402,-4.554906,6.001399,4.553964,-1.910518,2.927127,R1
3.311364,1.727755,11.227394,2.926106,-5.005351,1.682912,R1
1.197029,2.864954,10.101801,3.290276,-4.606571,1.923165,R1
5.944316,1.475854,9.750788,3.514625,-3.569222,2.233371,R1
10.691603,0.086753,9.399776,3.738973,-2.531873,2.543578,R1
15.43889,-1.302347,9.048763,3.963322,-1.494524,2.853784,R1
20.186176,-2.691447,8.69775,4.18767,-0.457175,3.163991,R1
5.459125,-0.181996,12.315153,2.093519,-5.953215,1.360888,R1
4.175977,-1.060812,11.168449,2.648957,-5.705378,1.427319,R1
8.807367,-2.714623,9.615285,3.146086,-5.127075,1.620257,R1
13.438758,-4.368435,8.06212,3.643216,-4.548772,1.813196,R1
18.070148,-6.022246,6.508955,4.140345,-3.97047,2.006135,R1
22.701538,-7.676058,4.955791,4.637475,-3.392167,2.199074,R1
10.424007,-5.844446,7.894297,3.238177,-4.808806,1.668691,R1
11.074492,-7.818753,5.527424,3.687102,-4.273166,1.981629,R1
11.724977,-9.79306,3.160552,4.136027,-3.737525,2.294566,R1
12.309753,-6.428846,5.039196,4.303928,-2.430783,2.472466,R1
12.89453,-3.064633,6.917841,4.471828,-1.124041,2.650366,R1
13.479307,0.299581,8.796486,4.639729,0.182702,2.828266,R1
13.6161,-5.223973,12.767812,2.800743,-5.921091,1.433263,R1
17.485441,-6.169425,10.393148,3.275353,-5.150776,1.750067,R1
21.35478,-7.114878,8.018486,3.749963,-4.380461,2.066872,R1
25.224121,-8.06033,5.643823,4.224573,-3.610146,2.383677,R1
22.964357,-5.246552,6.678022,4.223036,-2.325025,2.447269,R1
20.704594,-2.432774,7.712222,4.221499,-1.039904,2.510862,R1
13.256469,-5.406651,13.473745,2.413446,-5.219001,1.693428,R1
16.010283,-7.186238,11.099439,3.121218,-4.46619,1.933705,R1
18.764095,-8.965824,8.725132,3.82899,-3.713379,2.173982,R1
21.51791,-10.745411,6.350826,4.536762,-2.960567,2.41426,R1
18.987633,-6.360718,7.387445,4.556541,-1.724454,2.404668,R1
16.457355,-1.976024,8.424065,4.57632,-0.48834,2.395076,R1
3.203833,1.121629,12.211422,2.212737,-4.833002,2.108419,R1
7.894029,-0.468176,11.45914,2.736655,-3.950751,2.391375,R1
12.584225,-2.057981,10.706858,3.260572,-3.0685,2.674331,R1
17.274422,-3.647785,9.954576,3.78449,-2.186248,2.957286,R1
21.964617,-5.237589,9.202294,4.308408,-1.303997,3.240242,R1
18.696293,-3.038739,9.250996,4.228242,-0.478473,3.15129,R1
6.504276,-1.842577,12.387959,2.488953,-6.142997,1.183288,R1
8.737154,-3.361044,9.865563,2.917989,-5.574737,1.481562,R1
10.970032,-4.879512,7.343168,3.347026,-5.006477,1.779837,R1
13.202909,-6.397979,4.820773,3.776062,-4.438217,2.078112,R1
15.435787,-7.916447,2.298377,4.205098,-3.869957,2.376387,R1
15.146993,-4.850141,4.184823,4.366326,-2.638905,2.490202,R1
3.447205,-9.169697,8.481466,2.581839,-4.941793,2.084418,R2
2.195813,-11.340652,6.01989,3.291048,-4.385307,2.41884,R2
6.617726,-9.28525,7.091221,3.694904,-3.438277,2.583747,R2
11.03964,-7.229847,8.162552,4.09876,-2.491247,2.748653,R2
15.461554,-5.174445,9.233884,4.502616,-1.544217,2.91356,R2
19.883467,-3.119042,10.305215,4.906472,-0.597187,3.078466,R2
2.222705,-4.755417,11.587266,2.717176,-5.503736,1.780494,R1
-0.261684,-5.540135,9.612415,3.15088,-5.002536,2.105122,R1
-2.746074,-6.324854,7.637565,3.584584,-4.501337,2.429749,R1
2.296594,-4.415198,8.354576,3.929682,-3.313023,2.626466,R1
7.339262,-2.505542,9.071588,4.274779,-2.124709,2.823183,R1
12.38193,-0.595886,9.788599,4.619877,-0.936394,3.0199,R1
11.112063,-5.281465,11.490337,1.753435,-5.806175,1.474298,R1
13.773853,-6.851556,8.080882,2.350736,-5.048074,1.800387,R1
16.435644,-8.421646,4.671427,2.948037,-4.289972,2.126477,R1
19.097435,-9.991737,1.261972,3.545338,-3.53187,2.452566,R1
17.667435,-6.480328,3.550601,3.823665,-2.290598,2.544942,R1
16.237434,-2.968918,5.83923,4.101993,-1.049327,2.637319,R1
0.291407,-0.955369,13.317118,1.740749,-6.062059,1.959016,R1
-1.746463,-1.163799,11.840614,2.164022,-5.621453,2.231913,R1
-3.784334,-1.372228,10.364111,2.587295,-5.180848,2.50481,R1
1.991563,-1.588353,10.406034,3.085051,-4.071458,2.572693,R1
7.76746,-1.804477,10.447956,3.582807,-2.962069,2.640575,R1
13.543357,-2.020602,10.489879,4.080563,-1.852679,2.708458,R1
9.332478,-3.738323,10.10361,2.599144,-5.409985,1.612216,R1
11.511974,-5.252868,7.526751,2.986881,-4.84571,1.951746,R1
13.691471,-6.767412,4.94989,3.374618,-4.281436,2.291277,R1
15.870967,-8.281956,2.37303,3.762355,-3.717162,2.630807,R1
15.252472,-5.33678,4.355738,3.934209,-2.480387,2.715486,R1
14.633976,-2.391604,6.338446,4.106063,-1.243612,2.800165,R1
11.678385,-4.551482,10.920336,2.669027,-4.690877,1.60882,R2
15.022902,-5.435311,9.35997,3.251122,-3.923979,1.91079,R2
18.36742,-6.31914,7.799604,3.833217,-3.15708,2.21276,R2
21.711937,-7.20297,6.239238,4.415312,-2.390182,2.51473,R2
19.403509,-4.156585,7.129186,4.419899,-1.371772,2.555793,R2
17.095081,-1.1102,8.019134,4.424485,-0.353361,2.596856,R2
4.095715,0.646089,12.882044,1.666041,-5.803338,1.548535,R1
2.739453,1.249778,11.106981,2.165127,-5.366393,1.707801,R1
1.383191,1.853467,9.33192,2.664212,-4.929448,1.867067,R1
6.274681,0.594517,9.187523,3.254717,-3.948337,2.125041,R1
11.16617,-0.664433,9.043126,3.845223,-2.967226,2.383016,R1
16.057661,-1.923383,8.898729,4.435729,-1.986115,2.64099,R1
9.705428,-4.298158,9.228144,2.472342,-5.360176,1.645453,R1
12.220568,-5.773044,6.901605,3.017163,-4.690526,1.969386,R1
14.735706,-7.24793,4.575066,3.561984,-4.020876,2.293318,R1
17.250845,-8.722816,2.248527,4.106804,-3.351225,2.61725,R1
16.048336,-5.466018,4.36638,4.334411,-2.195383,2.723892,R1
14.845828,-2.20922,6.484234,4.562017,-1.039541,2.830534,R1
0.38132,-2.976421,10.964038,1.981903,-5.419344,2.000445,R1
-1.970797,-4.199112,9.200179,2.529251,-4.881205,2.348393,R1
-4.322913,-5.421803,7.436321,3.076599,-4.343065,2.696341,R1
0.987573,-3.858134,8.18633,3.56267,-3.224445,2.797754,R1
6.298059,-2.294465,8.936338,4.048741,-2.105824,2.899167,R1
11.608545,-0.730795,9.686348,4.534812,-0.987203,3.00058,R1
1.490534,-1.110131,12.304089,1.644296,-5.735575,1.564296,R1
0.33054,-1.168828,11.008882,2.131944,-5.254407,1.807772,R1
-0.829454,-1.227524,9.713675,2.619592,-4.773239,2.051247,R1
4.275814,-1.158359,9.641944,3.00877,-3.655893,2.217161,R1
9.381082,-1.089193,9.570213,3.397947,-2.538548,2.383075,R1
14.486349,-1.020028,9.498484,3.787125,-1.421202,2.548989,R1
2.577501,-0.72313,13.603882,2.138911,-5.877131,1.578094,R1
0.846587,-1.028042,12.109555,2.763134,-5.385509,1.825902,R1
-0.884328,-1.332955,10.615229,3.387356,-4.893888,2.073711,R1
4.843413,-1.984716,10.016521,3.660611,-4.066824,2.239514,R1
10.571155,-2.636477,9.417814,3.933867,-3.239759,2.405316,R1
16.298897,-3.288238,8.819107,4.207121,-2.412695,2.571118,R1
6.421566,-0.605964,11.417156,2.482404,-5.513986,1.295565,R1
6.205261,-0.631074,10.293623,3.009976,-5.093766,1.445945,R1
10.653812,-1.275841,9.215149,3.483929,-4.215539,1.89962,R1
15.102364,-1.920608,8.136676,3.957882,-3.337312,2.353296,R1
19.550915,-2.565375,7.058202,4.431834,-2.459085,2.806971,R1
23.999466,-3.210142,5.979729,4.905787,-1.580858,3.260646,R1
5.873862,-4.650463,11.795931,2.98749,-5.427828,1.708623,R1
5.367321,-5.707333,9.838428,3.547621,-4.904667,2.140643,R1
4.860779,-6.764203,7.880924,4.107751,-4.381506,2.572663,R1
8.532131,-5.498179,7.987018,4.228921,-3.297888,2.668262,R1
12.203484,-4.232156,8.093111,4.350091,-2.214271,2.763861,R1
15.874836,-2.966132,8.199204,4.47126,-1.130653,2.85946,R1
11.928214,-4.810185,8.657951,2.763513,-5.146781,1.781279,R1
13.976464,-5.608025,5.786177,3.263061,-4.505153,2.099706,R1
16.024715,-6.405864,2.914403,3.762609,-3.863524,2.418132,R1
16.334654,-4.473682,4.635747,3.99542,-2.822852,2.473278,R1
16.644592,-2.541499,6.35709,4.228231,-1.782181,2.528425,R1
16.954531,-0.609317,8.078434,4.461043,-0.741509,2.583571,R1
10.133104,-5.105372,10.917453,4.152658,-5.314342,1.355266,R1
10.538939,-5.823606,8.461673,4.55654,-4.740022,1.836729,R1
10.944775,-6.541841,6.005893,4.960421,-4.165702,2.318193,R1
11.35061,-7.260075,3.550113,5.364302,-3.591382,2.799656,R1
12.049581,-4.210941,4.976693,5.2859,-2.23392,2.975442,R1
12.748552,-1.161807,6.403272,5.207498,-0.876458,3.151227,R1
9.416374,-2.588514,12.888073,2.564379,-5.914436,0.997767,R1
12.15926,-3.864995,11.107141,3.085399,-5.224365,1.458263,R1
14.902146,-5.141476,9.326208,3.606419,-4.534295,1.91876,R1
17.645033,-6.417957,7.545275,4.127439,-3.844224,2.379256,R1
20.387918,-7.694438,5.764343,4.648459,-3.154153,2.839752,R1
18.66576,-5.142301,6.755388,4.632254,-2.040791,2.910058,R1
7.460233,-1.231658,10.519493,2.848292,-4.869531,1.484826,R1
11.524208,-1.463886,9.352494,3.258207,-3.884619,1.851935,R1
15.588183,-1.696114,8.185495,3.668123,-2.899708,2.219043,R1
19.652159,-1.928342,7.018496,4.078038,-1.914797,2.586152,R1
23.716133,-2.16057,5.851497,4.487954,-0.929886,2.953261,R1
19.636124,-0.035211,6.444003,4.173635,0.110831,2.798136,R1
11.824821,-3.894511,10.291735,2.601812,-5.313807,1.65589,R1
14.508775,-5.441024,8.4712,3.282838,-4.648846,2.010961,R1
17.192728,-6.987537,6.650665,3.963863,-3.983884,2.366032,R1
19.87668,-8.53405,4.83013,4.644888,-3.318923,2.721103,R1
18.213192,-5.429089,5.983715,4.670806,-2.041073,2.740878,R1
16.549704,-2.324127,7.1373,4.696723,-0.763224,2.760652,R1
2.177393,-2.105036,12.149174,2.88595,-5.556882,1.76133,R1
-0.053215,-2.450855,10.703122,3.594993,-5.053029,2.068323,R1
-2.283823,-2.796674,9.25707,4.304036,-4.549175,2.375316,R1
3.965925,-2.469983,8.853432,4.49563,-3.617918,2.586098,R1
10.215672,-2.143291,8.449795,4.687225,-2.68666,2.796881,R1
16.46542,-1.816599,8.046157,4.878819,-1.755402,3.007663,R1
5.559618,0.832117,11.945534,2.772168,-5.06238,1.780372,R1
4.916158,0.351713,11.167941,3.366964,-4.571842,1.992578,R1
9.769034,-0.848194,9.786459,3.748423,-3.856828,2.271379,R1
14.62191,-2.0481,8.404978,4.129881,-3.141813,2.55018,R1
19.474785,-3.25E+00,7.023496,4.511339,-2.426799,2.828982,R1
24.327662,-4.447912,5.642014,4.892797,-1.711784,3.107783,R1
6.164682,-1.899073,10.829395,2.283026,-5.077723,1.38269,R1
10.558249,-2.054483,9.790687,2.7737,-4.241821,1.666314,R1
14.951814,-2.209893,8.751977,3.264374,-3.40592,1.949937,R1
19.345379,-2.365303,7.713268,3.755048,-2.570018,2.23356,R1
23.738945,-2.520713,6.674559,4.245722,-1.734117,2.517183,R1
20.055649,-0.663628,7.367683,4.069787,-0.739128,2.440652,R1
1.649105,-3.897616,9.789315,2.475615,-5.42249,2.049647,R1
-0.592374,-5.045211,7.687378,3.114861,-4.900771,2.374791,R1
-2.833853,-6.192805,5.585441,3.754106,-4.379051,2.699935,R1
2.856418,-4.964473,6.320715,4.04148,-3.41218,2.821165,R1
8.54669,-3.73614,7.05599,4.328853,-2.44531,2.942395,R1
14.236961,-2.507807,7.791265,4.616226,-1.478439,3.063625,R1
5.439474,0.914952,10.578313,3.334567,-5.064863,1.603669,R1
4.101969,2.29866,9.061481,3.894647,-4.613374,1.930614,R1
9.280189,1.221661,7.844077,4.111135,-3.81784,2.300308,R1
14.458407,0.144662,6.626674,4.327621,-3.022307,2.670002,R1
19.636627,-0.932336,5.40927,4.544108,-2.226773,3.039696,R1
24.814846,-2.009335,4.191867,4.760595,-1.43124,3.40939,R1
0.751253,-0.103193,12.022257,2.722668,-5.373113,2.026146,R1
-1.179836,-0.986755,11.000649,3.339299,-4.91315,2.297082,R1
4.7024,-1.869253,10.212298,3.632675,-4.038155,2.470998,R1
10.584637,-2.751751,9.423947,3.926052,-3.163159,2.644914,R1
16.466873,-3.634249,8.635596,4.219428,-2.288163,2.81883,R1
22.34911,-4.516747,7.847245,4.512805,-1.413168,2.992746,R1
6.444168,-5.154628,12.054043,2.085683,-6.033607,1.427397,R1
6.061475,-6.479402,9.636629,2.623643,-5.454988,1.779173,R1
5.678782,-7.804175,7.219214,3.161604,-4.87637,2.130949,R1
5.296089,-9.128948,4.8018,3.699565,-4.297751,2.482725,R1
8.794385,-6.877737,5.873201,3.904383,-3.21105,2.589037,R1
12.292682,-4.626525,6.944602,4.1092,-2.124348,2.695349,R1
5.785755,0.470962,12.175052,2.063157,-5.400243,1.789609,R1
5.016615,-0.604219,11.270137,2.572973,-4.937908,1.996123,R1
9.06809,-2.104681,10.393895,3.133959,-4.107454,2.28064,R1
13.119566,-3.605143,9.517653,3.694944,-3.277,2.565157,R1
17.171041,-5.105605,8.641411,4.255929,-2.446547,2.849675,R1
21.222517,-6.606067,7.765169,4.816915,-1.616093,3.134192,R1
10.015037,-3.254302,13.143789,2.326211,-4.970662,1.703985,R1
13.460285,-3.98886,11.752632,2.948841,-4.145164,2.04358,R1
16.905535,-4.723419,10.361475,3.571471,-3.319665,2.383175,R1
20.350782,-5.457978,8.970318,4.194102,-2.494167,2.72277,R1
23.796032,-6.192536,7.579161,4.816732,-1.668668,3.062365,R1
20.241594,-3.52104,8.210731,4.726089,-0.787723,3.013403,R1
5.410756,-0.571565,12.811666,2.204148,-5.460189,1.43036,R1
4.326545,-0.078459,11.562016,2.697178,-4.938013,1.597432,R1
3.242333,0.414647,10.312364,3.190208,-4.415837,1.764504,R1
7.480308,-0.168117,9.907429,3.572605,-3.308085,2.015482,R1
11.718281,-0.750881,9.502494,3.955003,-2.200333,2.26646,R1
15.956255,-1.333645,9.097559,4.3374,-1.092581,2.517438,R1
3.189081,-0.200168,14.207893,1.305503,-6.057356,1.690453,R1
2.371291,-1.095655,12.626288,1.844333,-5.564982,1.842124,R1
1.553501,-1.991142,11.044683,2.383162,-5.072608,1.993796,R1
6.357184,-2.873825,10.23428,2.856596,-4.14701,2.026806,R1
11.160867,-3.756508,9.423877,3.330029,-3.221412,2.059817,R1
15.96455,-4.639191,8.613474,3.803463,-2.295814,2.092828,R1
1.154965,-0.436662,12.732658,1.759399,-6.320417,1.682819,R1
0.807753,-0.59447,10.849388,2.196167,-5.802702,1.810938,R1
0.460541,-0.752277,8.966118,2.632934,-5.284986,1.939056,R1
5.54697,-1.114788,8.859403,3.119028,-4.180689,1.97273,R1
10.633398,-1.477298,8.752687,3.605122,-3.076393,2.006403,R1
15.719827,-1.839809,8.645971,4.091216,-1.972096,2.040077,R1
9.706842,-2.437299,11.574575,2.483348,-4.547682,1.508809,R1
9.874563,-3.412955,10.659619,2.872244,-4.013174,1.665612,R1
13.595295,-3.481942,9.58807,3.296797,-3.282279,2.107828,R1
17.316027,-3.55093,8.51652,3.721351,-2.551385,2.550044,R1
21.036758,-3.619917,7.44497,4.145905,-1.820491,2.99226,R1
24.75749,-3.688905,6.373421,4.570458,-1.089597,3.434476,R1
9.88925,-4.187638,14.048996,1.497914,-5.936647,1.527216,R1
12.013243,-5.969534,12.081726,2.104257,-5.158855,1.77036,R1
14.137237,-7.75143,10.114456,2.7106,-4.381064,2.013504,R1
16.26123,-9.533326,8.147187,3.316943,-3.603272,2.256647,R1
18.385223,-11.315222,6.179917,3.923285,-2.82548,2.499791,R1
16.153774,-7.206052,7.140563,4.068716,-1.743028,2.482358,R1
12.85746,-6.360233,12.056236,2.25449,-5.512779,1.606802,R2
13.986797,-7.807847,9.18664,2.960412,-4.702166,1.968212,R2
15.116134,-9.255461,6.317042,3.666334,-3.891553,2.329622,R2
16.24547,-10.703074,3.447445,4.372257,-3.08094,2.691031,R2
14.955376,-7.058774,5.204712,4.554729,-1.899862,2.771111,R2
13.665282,-3.414474,6.961979,4.7372,-0.718784,2.85119,R2
4.564402,-0.636874,9.832432,2.337497,-5.074292,1.532118,R1
4.161254,-0.464958,8.281542,2.832015,-4.481937,1.704998,R1
8.40302,-1.304819,8.557495,3.4647,-3.500378,1.940376,R1
12.644785,-2.144679,8.833448,4.097384,-2.518818,2.175754,R1
16.886549,-2.984539,9.109402,4.730069,-1.537259,2.411131,R1
21.128315,-3.824399,9.385355,5.362754,-0.555699,2.646509,R1
3.24968,-0.133505,10.475554,1.133121,-5.315482,1.683247,R1
1.420398,-0.781442,9.069642,1.698725,-4.802907,1.903523,R1
-0.408884,-1.429378,7.66373,2.264329,-4.290331,2.123799,R1
5.277385,-2.531573,7.930692,2.867865,-3.504956,2.275953,R1
10.963655,-3.633768,8.197654,3.4714,-2.71958,2.428107,R1
16.649923,-4.735963,8.464615,4.074934,-1.934204,2.580261,R1
11.149323,-5.772979,10.140247,3.031727,-5.175073,1.473614,R1
12.528595,-7.161568,8.297299,3.683005,-4.47091,1.837555,R1
13.907866,-8.550158,6.454352,4.334283,-3.766747,2.201496,R1
15.287137,-9.938747,4.611404,4.985562,-3.062583,2.565437,R1
14.597408,-6.190539,5.906964,4.980341,-1.814256,2.670991,R1
13.907679,-2.442331,7.202523,4.975121,-0.565929,2.776545,R1
8.855631,-3.689097,9.143993,1.601926,-5.268073,1.810387,R1
10.471193,-4.832541,6.882794,2.044811,-4.598018,2.090155,R1
12.086756,-5.975983,4.621595,2.487696,-3.927963,2.369923,R1
13.702318,-7.119426,2.360396,2.930582,-3.257908,2.649691,R1
13.472066,-4.3202,4.456263,3.363727,-2.24214,2.629377,R1
13.241814,-1.520974,6.55213,3.796872,-1.226372,2.609063,R1
9.461773,-5.71055,6.337284,2.968329,-4.865963,1.851216,R2
10.495715,-6.662941,3.737857,3.446663,-4.172976,2.16425,R2
11.529656,-7.615331,1.13843,3.924996,-3.479989,2.477283,R2
12.169149,-4.59223,3.441994,4.187949,-2.340933,2.564453,R2
12.808641,-1.56913,5.745559,4.450901,-1.201876,2.651623,R2
13.448134,1.453971,8.049124,4.713854,-0.06282,2.738793,R2
6.968634,0.226691,10.463026,2.247265,-4.740033,1.805084,R1
6.794345,0.593017,9.124477,2.799918,-4.243481,2.034723,R1
10.538515,-0.028131,8.976305,3.346279,-3.3226,2.326066,R1
14.282686,-0.649279,8.828134,3.89264,-2.401719,2.61741,R1
18.026855,-1.270428,8.679962,4.439001,-1.480837,2.908753,R1
21.771027,-1.891576,8.53179,4.985362,-0.559956,3.200097,R1
7.333357,-0.047079,10.657764,2.585547,-5.352816,1.332779,R2
7.393293,-0.531688,9.471341,3.224388,-4.876327,1.438032,R2
11.293997,-1.661504,8.685983,3.696959,-4.105697,1.676304,R2
15.194701,-2.791321,7.900625,4.16953,-3.335066,1.914575,R2
19.095406,-3.921137,7.115267,4.642101,-2.564436,2.152847,R2
22.996109,-5.050953,6.329908,5.114672,-1.793805,2.391118,R2
4.391001,-5.940681,9.846847,2.431947,-5.164784,1.775096,R2
2.811133,-6.579004,8.044144,3.056935,-4.605205,2.072711,R2
1.231264,-7.217326,6.24144,3.681922,-4.045625,2.370326,R2
6.262702,-5.953938,6.88262,4.144548,-3.076042,2.525657,R2
11.29414,-4.69055,7.523799,4.607175,-2.10646,2.680989,R2
